epoch,avg_reward,option 0 dur,option 1 dur,option 0 std,option 1 std,option 0 term,option 1 term,option 0 adv,option 1 adv
61,63.23654804426866,1736,312,0.6612895131111145,0.8117682337760925,1.3819629884892493e-08,0.684056282043457,8.557249069213867,-0.5962523221969604
62,63.2130828251433,1990,58,0.6553573608398438,0.8157657384872437,4.178549062316961e-08,0.8848652839660645,7.916737079620361,0.0
63,63.47518718246437,1956,92,0.6525117754936218,0.8156580328941345,1.7131958074401155e-08,0.8939942717552185,7.79816198348999,0.0
64,64.4295377403461,1965,83,0.6454790234565735,0.8156580328941345,7.829418890992201e-09,0.9033079743385315,7.6738152503967285,-0.08538715541362762
65,66.06850170090111,1995,53,0.6386869549751282,0.8114174008369446,2.4464892334208344e-09,0.9118589162826538,7.191076278686523,0.0
66,67.61698874916937,1995,53,0.6359260678291321,0.811199426651001,2.959967604354574e-09,0.9145883321762085,7.170542240142822,0.0
67,69.0790338280886,1927,121,0.6286138296127319,0.8111993670463562,3.6104796929947724e-09,0.8912850618362427,7.105707168579102,0.01953423209488392
68,70.59451701396388,1950,98,0.6311613917350769,0.8012903332710266,3.651869695531218e-09,0.8709490895271301,7.9102277755737305,0.0
69,72.12724824178977,1893,155,0.6210495233535767,0.8009164333343506,4.484588256303823e-09,0.8565114140510559,8.29749584197998,-0.023554904386401176
70,73.99281123264392,1902,146,0.6117742657661438,0.7918042540550232,3.673940707216161e-09,0.8401753902435303,7.752657413482666,0.0
71,75.01098063947722,1875,173,0.6069557666778564,0.7908573746681213,1.505142336100107e-06,0.8428148627281189,7.529679298400879,-0.1800975352525711
72,76.90400807021264,1959,89,0.5956945419311523,0.8013880252838135,8.593394795752829e-07,0.8930487036705017,6.118851184844971,0.0
73,78.48656651512542,1989,59,0.6019009947776794,0.8020241260528564,1.7152024156530388e-07,0.8838157653808594,6.521886348724365,0.0
74,80.78826319437354,1995,53,0.5985481142997742,0.8020241260528564,1.0346396095428645e-07,0.8983615636825562,6.888189315795898,-0.12389742583036423
75,82.2313776859113,1906,142,0.597085177898407,0.7857000827789307,2.723661296499813e-08,0.8688257336616516,8.121420860290527,0.0
76,83.78689893333909,1923,125,0.5920304656028748,0.7850870490074158,1.1878255179453845e-07,0.8727462887763977,8.902118682861328,-0.11837778985500336
77,85.04903730667547,1952,96,0.5893126726150513,0.7771713733673096,1.0824295237910064e-08,0.9293405413627625,8.68725872039795,0.0
78,85.38861908743424,1923,125,0.5959720015525818,0.7767523527145386,1.3773912677095268e-08,0.9334607720375061,9.082917213439941,-0.05801226198673248
79,86.42485678942566,1905,143,0.5942540168762207,0.7790548205375671,1.3380462071665988e-08,0.9078255295753479,9.051156044006348,0.0
80,85.87821912968771,1911,137,0.5910415649414062,0.7792870998382568,1.617314282498228e-08,0.9142296314239502,9.324906349182129,-0.0779343694448471
81,86.87829340896833,1918,130,0.5953391194343567,0.7662925720214844,1.6540575131784863e-08,0.9117830991744995,8.528099060058594,0.0
82,86.97017805337414,1926,122,0.5915480256080627,0.7656514644622803,1.6565842031468492e-08,0.9166849851608276,8.505410194396973,-0.05547720193862915
83,88.33550800562753,1976,72,0.5850390195846558,0.7564473152160645,8.070540680193972e-09,0.917220950126648,7.932777404785156,0.0
84,89.24725375387268,1964,84,0.580904483795166,0.7562983632087708,8.973703558012858e-09,0.9119543433189392,8.237062454223633,0.0
85,89.86584886020623,1972,76,0.5782060027122498,0.7562984228134155,1.9264390971329703e-08,0.8963196873664856,8.074996948242188,-0.06006550043821335
86,90.48550274434326,1952,96,0.5833611488342285,0.7471103072166443,1.2544099980971168e-08,0.9218229055404663,8.009115219116211,0.0
87,91.48711970674691,1956,92,0.5863458514213562,0.7468499541282654,2.1362788174883462e-05,0.922486424446106,8.37370777130127,0.007055668625980616
88,91.82830175543282,1928,120,0.5880884528160095,0.7414351105690002,2.4068315269687446e-06,0.9159802198410034,8.206028938293457,0.0
89,93.04974741637768,1916,132,0.5907328724861145,0.7409766316413879,2.489944677108724e-07,0.9205948114395142,8.24789047241211,-0.08745353668928146
90,92.60123060965329,1937,111,0.5808712840080261,0.7468212246894836,2.6594841529004043e-07,0.9430614709854126,7.713950157165527,0.0
91,92.69308043892507,1986,62,0.5800560712814331,0.7472062706947327,1.3656294584052375e-07,0.9540771842002869,7.728769779205322,-0.0015829968033358455
92,94.75139348540922,1977,71,0.5735766887664795,0.7450049519538879,1.4757378608010185e-07,0.9344980120658875,7.919341564178467,0.0
93,96.1278289268302,1995,53,0.5757789611816406,0.745150089263916,1.2686427908192854e-07,0.9275678396224976,8.033133506774902,0.0
94,96.41325779257937,1966,82,0.576125979423523,0.745150089263916,1.4652455604391434e-07,0.9226794838905334,8.210942268371582,-0.02934538945555687
95,96.21269940660687,1864,184,0.571710467338562,0.7386326193809509,9.218280183631578e-08,0.8943980932235718,8.693188667297363,-1.1837605237960815
96,97.14509160627493,2019,29,0.5681406855583191,0.7425819039344788,3.379653534807403e-08,0.9649195671081543,7.129710674285889,0.0
97,98.08935470483064,2000,48,0.5649333596229553,0.7426514625549316,3.427251016319133e-08,0.974321186542511,7.775326251983643,0.0
98,98.34163167351609,2002,46,0.5554790496826172,0.7426514625549316,3.333625997470335e-08,0.9750472903251648,8.715551376342773,0.0
99,98.65004323281741,2022,26,0.5514598488807678,0.7426514625549316,2.7387507373077824e-08,0.9754337072372437,9.073714256286621,0.0
100,99.97071710158767,1998,50,0.5461918115615845,0.7426514625549316,3.734391995635633e-08,0.9689552783966064,8.644082069396973,-0.03566721826791763
101,100.25835524349584,1915,133,0.5445778965950012,0.7292954325675964,3.691290828555793e-08,0.9382402896881104,8.700693130493164,0.0
102,100.79223172697147,1973,75,0.5418192148208618,0.7286191582679749,2.280980559987711e-08,0.932172954082489,7.874211311340332,-0.09045467525720596
103,103.20127259500119,2027,21,0.5367726683616638,0.733066976070404,2.0004335965495557e-08,0.95872962474823,7.439108371734619,0.0
104,103.61846715038068,2043,5,0.529644250869751,0.7333019971847534,2.1465432098466408e-08,0.9552767276763916,7.542591094970703,0.0
105,105.36812335165638,2027,21,0.5305852293968201,0.7333019971847534,0.0020664872135967016,0.966057300567627,7.752951622009277,0.0
106,107.44076050883206,2025,23,0.5241878628730774,0.7333019971847534,3.7221312254587247e-08,0.965985894203186,8.56772232055664,0.0
107,108.80029104590116,2004,44,0.5215369462966919,0.7333019971847534,5.771118338770975e-08,0.9561418294906616,8.529726028442383,0.0
108,110.96691325645745,2031,17,0.5208498239517212,0.7333019971847534,2.738050319806007e-08,0.9654330611228943,8.42458724975586,0.0
109,111.6135390793587,2006,42,0.5196904540061951,0.7333019971847534,3.5476297455261374e-08,0.9615427255630493,8.588263511657715,-0.19701766967773438
110,112.17588445648694,2036,12,0.5127881169319153,0.7258610725402832,3.656771596638464e-08,0.9838889837265015,7.574764251708984,0.0
111,114.18907307599802,2014,34,0.5116661787033081,0.7256975173950195,2.678247490450758e-08,0.9843077659606934,7.779304027557373,0.0
112,116.33278305662287,2013,35,0.5123687982559204,0.7256975173950195,3.595953756985182e-08,0.9814102649688721,7.840675354003906,0.0
113,119.64820053263813,2024,24,0.5064660906791687,0.7256975173950195,4.041626056050518e-08,0.9831592440605164,8.052236557006836,0.0
114,122.70924318369265,2015,33,0.506730318069458,0.7256975173950195,1.8613638630426976e-08,0.9891502261161804,8.420656204223633,0.0
115,124.30332405996127,2027,21,0.5018012523651123,0.7256974577903748,4.234865613739203e-08,0.982200562953949,8.292731285095215,0.0
116,124.45836024400087,2011,37,0.4975895881652832,0.7256975173950195,4.080032312003823e-08,0.9817769527435303,8.036005020141602,-0.18415212631225586
117,122.51104801742899,2040,8,0.5002660751342773,0.7328605651855469,3.408262827520048e-08,0.9963566660881042,7.311038970947266,0.0
118,125.89977960056245,2039,9,0.498083233833313,0.7329750061035156,1.1096667584808984e-08,0.9982556104660034,8.083219528198242,0.0
119,128.1302944666943,2035,13,0.49845796823501587,0.7329750061035156,1.1941189370645588e-08,0.9967893958091736,7.975131034851074,0.0
120,129.95425945018744,2043,5,0.5007854104042053,0.7329750061035156,1.1333374239086424e-08,0.99660325050354,7.908644199371338,0.0
121,132.7130811367448,2030,18,0.50193190574646,0.7329750061035156,2.6028589061866114e-08,0.997199296951294,8.448451042175293,0.0
122,136.46627933881865,2046,2,0.5006694793701172,0.7329750061035156,5.560656290981569e-08,0.9972310066223145,8.99351978302002,0.0
123,136.01792115346632,2030,18,0.5030087828636169,0.7329750061035156,1.7934497691385332e-06,0.9952950477600098,9.036128997802734,0.0
124,136.19330835315984,2037,11,0.5011705160140991,0.7329750061035156,8.172893899427436e-07,0.997201144695282,8.51633358001709,0.0
125,135.18813065193683,2005,43,0.49996477365493774,0.7329750061035156,0.0023405617102980614,0.9960983395576477,8.99224853515625,0.0
126,136.41869293434584,2033,15,0.500927746295929,0.7329750061035156,2.2417412992581376e-07,0.9968216419219971,9.415810585021973,0.0
127,137.6612433168978,2042,6,0.4990454316139221,0.7329750061035156,2.2206803862445668e-07,0.9968864321708679,8.958381652832031,0.0
128,137.1012756822264,2025,23,0.49556663632392883,0.7329750061035156,1.6706410121969384e-07,0.9974300861358643,9.255203247070312,-0.07316047698259354
129,136.18476781040872,1969,79,0.49505937099456787,0.742908239364624,2.411334492080641e-07,0.9890340566635132,8.336198806762695,0.0
130,136.19115099226866,2022,26,0.49425840377807617,0.7436309456825256,1.6383484080506605e-07,0.9879380464553833,8.746389389038086,0.0
131,136.3411192815108,2020,28,0.49370163679122925,0.7436309456825256,1.37422176749169e-07,0.9880212545394897,9.30214786529541,0.0
132,135.3370707913519,2007,41,0.49513107538223267,0.7436310052871704,2.1172337483221781e-07,0.9827039241790771,8.981283187866211,-0.11815343052148819
133,136.23507653504714,2024,24,0.4932961165904999,0.7417452931404114,1.244464726823935e-07,0.9952262043952942,8.512893676757812,0.0
134,134.72525515853135,2027,21,0.4838300943374634,0.741593599319458,1.190622924696072e-07,0.9957982301712036,8.736433982849121,0.0
135,135.75023279589678,1990,58,0.47954827547073364,0.741593599319458,0.010645443573594093,0.985897421836853,8.423848152160645,0.0
136,138.30329111922507,2040,8,0.4783626198768616,0.741593599319458,4.728814474219689e-06,0.9957308769226074,8.201172828674316,0.0
137,140.6861064499294,2035,13,0.4815051257610321,0.7415936589241028,2.9470666049746796e-06,0.9949632883071899,7.7527546882629395,0.0
138,143.3113041138492,2038,10,0.481562077999115,0.741593599319458,1.4226924349713954e-06,0.996640145778656,8.46295166015625,0.0
139,141.9118234337099,2045,3,0.48208633065223694,0.741593599319458,1.5749775457152282e-06,0.9974246025085449,8.671579360961914,0.0
140,141.19913555305305,2036,12,0.48211097717285156,0.741593599319458,1.3731178114539944e-06,0.9978713393211365,9.014219284057617,0.0
141,141.71702185788226,2028,20,0.482647180557251,0.741593599319458,1.5620671547367238e-06,0.9969480037689209,9.06374740600586,-0.06537733227014542
142,137.2453608687219,2037,11,0.4791933298110962,0.7485194206237793,4.480042844079435e-05,0.9981422424316406,9.42800235748291,0.0
143,137.00774707170888,2028,20,0.47235244512557983,0.7485269904136658,9.80078198153933e-07,0.998681902885437,9.534204483032227,0.0
144,137.918034753337,2043,5,0.4734799563884735,0.7485270500183105,1.0494414937056717e-06,0.9986068606376648,9.222869873046875,0.0
145,139.2867515371341,2046,2,0.47258445620536804,0.7485270500183105,8.792282528702344e-07,0.9988340735435486,9.32852840423584,0.0
146,142.38760427047103,2032,16,0.4739459753036499,0.7485270500183105,5.575315640271583e-07,0.9990534782409668,9.628292083740234,0.0
147,142.07309276672794,2039,9,0.4734925925731659,0.7485270500183105,1.0741348432929954e-06,0.9984672665596008,8.51750373840332,0.0
148,145.19335948871668,2045,3,0.4681738018989563,0.7485270500183105,6.697326284665905e-07,0.998507559299469,9.09912395477295,0.0
149,147.25253141837283,2037,11,0.4668005406856537,0.7485270500183105,8.32051000543288e-07,0.9992078542709351,9.522006034851074,0.0
150,150.72973228397473,2043,5,0.46847817301750183,0.7485270500183105,6.045209488547698e-07,0.9988102316856384,9.27479362487793,0.0
151,154.33522794764892,2042,6,0.46843451261520386,0.7485270500183105,4.3423719375823566e-07,0.9988998770713806,9.424964904785156,0.0
152,156.57275805338756,2046,2,0.46643781661987305,0.7485270500183105,2.894949204801378e-07,0.999091625213623,9.563553810119629,0.0
153,157.09993437602122,2035,13,0.46237051486968994,0.7485270500183105,2.3567238827126857e-07,0.9988827705383301,9.324328422546387,0.0
154,156.6166568029314,2035,13,0.4616183638572693,0.7485270500183105,2.064826816194909e-07,0.9989755749702454,9.05361270904541,0.0
155,158.47599891373292,2037,11,0.45838600397109985,0.7485270500183105,8.98181937714071e-08,0.9984371662139893,8.967658996582031,0.0
156,161.8778922660201,2047,1,0.4580141007900238,0.7485270500183105,3.732688824698016e-08,0.9992327690124512,9.74471378326416,0.0
157,162.87151362258072,2040,8,0.4518563449382782,0.7485270500183105,7.584662142789966e-08,0.998920202255249,9.243821144104004,0.0
158,162.9982262851658,2045,3,0.45397719740867615,0.7485270500183105,9.0532289220846e-08,0.9981260895729065,9.302794456481934,0.0
159,163.67600254181457,2037,11,0.4531511664390564,0.7485270500183105,3.562880834806492e-08,0.9976474642753601,9.942543983459473,0.0
160,163.91511426771493,2044,4,0.45010581612586975,0.7485270500183105,2.5120451496718488e-08,0.9980067610740662,9.993162155151367,0.0
161,161.72791818162338,2032,16,0.45194053649902344,0.7485270500183105,1.0259511327603832e-05,0.9985446929931641,9.731502532958984,-0.27838024497032166
162,158.51919397579707,2046,2,0.4447314441204071,0.7498276829719543,1.8762083442425137e-08,0.9994338154792786,10.256710052490234,0.0
163,161.1764886523831,2046,2,0.44268539547920227,0.7500360608100891,1.4400663772562439e-08,0.9995681643486023,10.211180686950684,0.0
164,163.50997790825684,2046,2,0.44151991605758667,0.7500360608100891,1.792980164339042e-08,0.9995253682136536,9.445455551147461,0.0
165,165.48303032063265,2046,2,0.44019192457199097,0.7500360608100891,1.3366037165951639e-08,0.9995035529136658,9.67653751373291,0.0
166,168.05787496439646,2045,3,0.43926921486854553,0.7500360608100891,1.5563129451834357e-08,0.999474048614502,9.931928634643555,0.0
167,170.9121308752036,2043,5,0.43187177181243896,0.7500361204147339,1.3063043979855138e-08,0.9993624091148376,9.6779203414917,0.0
168,172.52919454923122,2046,2,0.43373459577560425,0.7500360608100891,3.085559114879288e-07,0.9993996620178223,9.995121002197266,0.0
169,171.87012685291018,2047,1,0.43382295966148376,0.7500360608100891,5.729803298493152e-09,0.99942547082901,9.226245880126953,0.0
170,171.93079970218835,2044,4,0.43046483397483826,0.7500360608100891,4.282246113263e-09,0.9994972348213196,9.921050071716309,0.0
171,170.8961129824971,2047,1,0.42722833156585693,0.7500360608100891,4.3144097183756e-09,0.9994666576385498,9.342418670654297,0.0
172,171.14843795771867,2044,4,0.42233890295028687,0.7500360608100891,4.171745615622058e-09,0.9994944334030151,9.368942260742188,0.0
173,168.28367106798243,2046,2,0.4237962067127228,0.7500360608100891,5.827325288976226e-09,0.9994520545005798,8.867929458618164,0.0
174,166.73928117699285,2042,6,0.4228147268295288,0.7500360608100891,5.230687438739778e-09,0.9995937347412109,9.22494888305664,0.0
175,163.19464244754664,2046,2,0.418664813041687,0.7500360608100891,8.804820872398977e-09,0.9995070099830627,9.484124183654785,0.0
176,163.65441872074314,2036,12,0.4157814383506775,0.7500360608100891,7.703234494726985e-09,0.9995249509811401,9.939753532409668,0.0
177,164.86195685764284,2047,1,0.4124220013618469,0.7500360608100891,1.2050000108843051e-08,0.9994820356369019,10.098587989807129,0.0
178,166.81777879310044,2039,9,0.41321679949760437,0.7500360608100891,8.85942963435582e-09,0.9994285106658936,9.760199546813965,0.0
179,168.41620902521154,2046,2,0.4086569547653198,0.7500360608100891,9.70174518499789e-09,0.9994617700576782,10.027945518493652,0.0
180,166.75771658798993,2048,0,0.4083351194858551,1.0,5.974099437366931e-09,0.9996260404586792,10.06572437286377,0.0
181,166.18170461382186,2044,4,0.41353073716163635,0.7500360608100891,0.0008639662410132587,0.9987150430679321,9.456801414489746,0.0
182,168.01548942638877,2047,1,0.4089905023574829,0.7500360608100891,2.4037965431489283e-06,0.999509334564209,9.75710678100586,0.0
183,170.2910147762936,2042,6,0.4083440899848938,0.7500360608100891,2.5630894739947507e-08,0.9992875456809998,9.916725158691406,0.0
184,167.88898463574114,2044,4,0.4098144769668579,0.7500360608100891,2.3374367330575296e-08,0.9995532631874084,10.17708969116211,0.0
185,170.05869185818838,2045,3,0.40772175788879395,0.7500360608100891,2.7549427628059675e-08,0.9994480609893799,10.495447158813477,0.0
186,171.44243746244916,2045,3,0.4059276580810547,0.7500360608100891,2.178177638256784e-08,0.9994073510169983,10.291139602661133,0.0
187,171.68370827782707,2045,3,0.4115101099014282,0.7500360608100891,2.553927558324176e-08,0.9994317293167114,10.396224021911621,0.0
188,170.61725088597888,2046,2,0.4120532274246216,0.7500360608100891,1.685119244143607e-08,0.999381422996521,10.889300346374512,0.0
189,168.51805118717334,2040,8,0.4116683006286621,0.7500360608100891,1.9129425155028912e-08,0.9994519948959351,10.522404670715332,0.0
190,164.41908981350545,2042,6,0.4098316729068756,0.7500360608100891,2.0009114365393543e-08,0.9993356466293335,9.918848037719727,0.0
191,162.03296074058042,2046,2,0.4056542217731476,0.7500360608100891,1.6818686887631884e-08,0.99910968542099,9.433248519897461,0.0
192,160.71073536906235,2040,8,0.4033503234386444,0.7500360608100891,2.4076260984884357e-08,0.9993143677711487,9.40164566040039,0.0
193,158.77237346167308,2042,6,0.40233078598976135,0.7500360608100891,2.3612791721916437e-08,0.999128520488739,9.708890914916992,0.0
194,159.38073778289854,2045,3,0.39932310581207275,0.7500360608100891,1.2708221142077036e-08,0.9984638094902039,9.376424789428711,0.0
195,156.03433136645646,2042,6,0.39742231369018555,0.7500360608100891,2.0349450124967916e-08,0.9988447427749634,9.444060325622559,0.0
196,153.99967633145658,2036,12,0.39546146988868713,0.7500360608100891,2.3670461146707567e-08,0.9986656308174133,9.408894538879395,0.0
197,153.44328722685458,2041,7,0.3906625509262085,0.7500360608100891,1.8179136418439157e-08,0.9990783333778381,9.889081001281738,0.0
198,152.1250048552664,2045,3,0.3880167603492737,0.7500360608100891,2.2021025003482464e-08,0.9992807507514954,9.809053421020508,0.0
199,150.9400287874003,2045,3,0.3853418231010437,0.7500360608100891,2.0182875815066836e-08,0.9992386698722839,9.905213356018066,0.0
200,151.06753468461366,2040,8,0.38551029562950134,0.7500360608100891,3.194032771602906e-08,0.99908047914505,9.797324180603027,0.5306141972541809
201,146.13620461421408,1899,149,0.3825755715370178,0.7555270791053772,1.8146954161579743e-08,0.5451523065567017,-1.2001235485076904,0.4925185441970825
202,143.80162983658818,2048,0,0.37907612323760986,1.0,6.831569976384344e-08,0.5956698656082153,-0.1898537427186966,0.0
203,142.8865268905127,2048,0,0.37677013874053955,1.0,1.360542825068478e-07,0.703166663646698,0.1435219943523407,0.0
204,142.60589083305004,2048,0,0.3739084005355835,1.0,5.46767580544838e-07,0.7049668431282043,0.7003599405288696,0.0
205,139.5292019291385,2048,0,0.3772370219230652,1.0,2.5905305847118143e-06,0.7313719987869263,1.3869805335998535,0.0
206,138.204692863596,1818,230,0.3784015476703644,0.7562925219535828,0.05597082898020744,0.7030149698257446,1.4940464496612549,0.3604326546192169
207,139.83138027890607,1924,124,0.37693971395492554,0.75857013463974,0.03926762938499451,0.6690732836723328,1.4063403606414795,0.0
